"V1","V2","V3"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
0.00183975981025878,0,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
0.0018396917322862,0,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
1,1,"Baseline (RR Mean)"
0,0,"SINATRA"
9.5146166574738e-05,0.0211265306122449,"SINATRA"
0.00133342526199669,0.0442612244897959,"SINATRA"
0.00316878102592388,0.0775836734693878,"SINATRA"
0.00510341974627689,0.11614693877551,"SINATRA"
0.00841836734693878,0.156032653061224,"SINATRA"
0.0120449531163817,0.189289795918367,"SINATRA"
0.017699944842802,0.219183673469388,"SINATRA"
0.023430777716492,0.240685714285714,"SINATRA"
0.0325165471594043,0.267559183673469,"SINATRA"
0.0399600110314396,0.291020408163265,"SINATRA"
0.0500620518477661,0.31570612244898,"SINATRA"
0.0600620518477661,0.336538775510204,"SINATRA"
0.0706508549365692,0.360734693877551,"SINATRA"
0.0850027578599007,0.388130612244898,"SINATRA"
0.101964975179261,0.412130612244898,"SINATRA"
0.116774682846111,0.431314285714286,"SINATRA"
0.132158025372311,0.463689795918367,"SINATRA"
0.147927468284611,0.485942857142857,"SINATRA"
0.169255377826806,0.513404081632653,"SINATRA"
0.18827082184225,0.549959183673469,"SINATRA"
0.210169608383894,0.5728,"SINATRA"
0.23265444015444,0.596930612244898,"SINATRA"
0.256065912851627,0.61810612244898,"SINATRA"
0.276267236624379,0.636261224489796,"SINATRA"
0.297952289023718,0.658791836734694,"SINATRA"
0.320970766685052,0.674628571428571,"SINATRA"
0.344084390512962,0.692979591836735,"SINATRA"
0.368363210148924,0.70770612244898,"SINATRA"
0.393593491450634,0.721926530612245,"SINATRA"
0.41927054605626,0.737795918367347,"SINATRA"
0.443448703805847,0.748685714285714,"SINATRA"
0.464765581908439,0.763510204081633,"SINATRA"
0.488549365692223,0.778514285714286,"SINATRA"
0.51188499724214,0.790808163265306,"SINATRA"
0.534674572531715,0.801404081632653,"SINATRA"
0.553840319911748,0.81534693877551,"SINATRA"
0.574096800882515,0.824767346938776,"SINATRA"
0.593166023166023,0.832391836734694,"SINATRA"
0.614332597904027,0.84094693877551,"SINATRA"
0.632593767236624,0.851412244897959,"SINATRA"
0.650290954219526,0.860261224489796,"SINATRA"
0.665857694429123,0.868669387755102,"SINATRA"
0.683287369001655,0.873861224489796,"SINATRA"
0.698514892443464,0.879477551020408,"SINATRA"
0.713179812465527,0.886204081632653,"SINATRA"
0.727093215664644,0.892342857142857,"SINATRA"
0.742570325427468,0.900424489795918,"SINATRA"
0.756773303916161,0.90850612244898,"SINATRA"
0.769920022062879,0.915248979591837,"SINATRA"
0.782363485934915,0.920604081632653,"SINATRA"
0.795238554881412,0.92494693877551,"SINATRA"
0.808148097076668,0.928832653061225,"SINATRA"
0.821176227247656,0.932881632653061,"SINATRA"
0.832745449531164,0.936555102040816,"SINATRA"
0.843634859349145,0.940702040816327,"SINATRA"
0.854480143408715,0.943869387755102,"SINATRA"
0.864354660783232,0.947183673469388,"SINATRA"
0.874031991174848,0.950318367346939,"SINATRA"
0.882353833425262,0.953648979591837,"SINATRA"
0.890354384997242,0.955591836734694,"SINATRA"
0.899367071152785,0.958302040816327,"SINATRA"
0.906827082184225,0.960228571428572,"SINATRA"
0.913916161059018,0.963314285714286,"SINATRA"
0.920985934914506,0.966138775510204,"SINATRA"
0.927104247104247,0.969126530612245,"SINATRA"
0.933394925537783,0.970677551020408,"SINATRA"
0.939245725317154,0.972081632653061,"SINATRA"
0.943927192498621,0.973697959183674,"SINATRA"
0.948878929950358,0.975004081632653,"SINATRA"
0.953087424158853,0.97614693877551,"SINATRA"
0.95703943739658,0.9776,"SINATRA"
0.960751516822945,0.979232653061225,"SINATRA"
0.96419056811914,0.980702040816327,"SINATRA"
0.967276613348042,0.982285714285714,"SINATRA"
0.970361279646994,0.984261224489796,"SINATRA"
0.972964699393271,0.985485714285714,"SINATRA"
0.975590182018753,0.986334693877551,"SINATRA"
0.977775785990072,0.987591836734694,"SINATRA"
0.979862107004964,0.988848979591837,"SINATRA"
0.981642305570877,0.989534693877551,"SINATRA"
0.982996414782129,0.989763265306122,"SINATRA"
0.985022062879206,0.99069387755102,"SINATRA"
0.986480970766685,0.991265306122449,"SINATRA"
0.98765444015444,0.99170612244898,"SINATRA"
0.988767236624379,0.992244897959184,"SINATRA"
0.989880033094319,0.993077551020408,"SINATRA"
0.990816326530612,0.993665306122449,"SINATRA"
0.991620242691671,0.994171428571429,"SINATRA"
0.992356591285163,0.994514285714286,"SINATRA"
0.993284611141754,0.994889795918367,"SINATRA"
0.9940388858246,0.995102040816327,"SINATRA"
0.994587699944843,0.995657142857143,"SINATRA"
0.995239933811362,0.995967346938776,"SINATRA"
0.995736348593491,0.99629387755102,"SINATRA"
0.99638582460011,0.996457142857143,"SINATRA"
0.996723662437948,0.996767346938776,"SINATRA"
0.99703805846663,0.996914285714286,"SINATRA"
0.997353833425262,0.997110204081633,"SINATRA"
0.997644787644787,0.997355102040816,"SINATRA"
0.997873690016547,0.997502040816327,"SINATRA"
0.998119139547711,0.997632653061225,"SINATRA"
0.99834804191947,0.997795918367347,"SINATRA"
0.998528681742967,0.997877551020408,"SINATRA"
0.998680364037507,0.998089795918367,"SINATRA"
0.998816878102592,0.998236734693878,"SINATRA"
0.998975455046884,0.998285714285714,"SINATRA"
0.999129895201324,0.998644897959184,"SINATRA"
0.999212630998345,0.998677551020408,"SINATRA"
0.999305019305019,0.998824489795918,"SINATRA"
0.999416712630998,0.999069387755102,"SINATRA"
0.999464975179261,0.999151020408163,"SINATRA"
0.999547710976282,0.999183673469388,"SINATRA"
0.999607004964148,0.9992,"SINATRA"
0.999667677881964,0.999281632653061,"SINATRA"
0.999702151130722,0.999395918367347,"SINATRA"
0.999764202978489,0.999395918367347,"SINATRA"
0.999816602316602,0.999526530612245,"SINATRA"
0.99984555984556,0.999755102040816,"SINATRA"
0.999873138444567,0.999787755102041,"SINATRA"
0.999888306674021,0.999820408163265,"SINATRA"
0.999900717043574,0.999820408163265,"SINATRA"
0.999908990623276,0.999820408163265,"SINATRA"
0.999915885273028,0.999820408163265,"SINATRA"
0.999920022062879,0.999820408163265,"SINATRA"
0.999936569222283,0.999820408163265,"SINATRA"
0.999942084942085,0.999836734693878,"SINATRA"
0.999965526751241,0.99985306122449,"SINATRA"
0.999966905681191,0.999902040816326,"SINATRA"
0.999975179260894,0.999934693877551,"SINATRA"
0.999975179260894,0.999934693877551,"SINATRA"
0.999987589630447,0.999951020408163,"SINATRA"
0.999990347490348,0.999951020408163,"SINATRA"
0.999993105350248,0.999951020408163,"SINATRA"
0.999993105350248,0.999951020408163,"SINATRA"
0.999994484280199,0.999951020408163,"SINATRA"
0.999994484280199,0.999951020408163,"SINATRA"
0.999995863210149,0.999951020408163,"SINATRA"
0.99999862107005,0.999951020408163,"SINATRA"
0.99999862107005,0.999951020408163,"SINATRA"
0.99999862107005,0.999951020408163,"SINATRA"
0.99999862107005,0.999951020408163,"SINATRA"
1,0.999951020408163,"SINATRA"
1,0.999951020408163,"SINATRA"
1,0.999951020408163,"SINATRA"
1,0.999967346938776,"SINATRA"
1,0.999967346938776,"SINATRA"
1,0.999967346938776,"SINATRA"
1,0.999967346938776,"SINATRA"
1,0.999983673469388,"SINATRA"
1,0.999983673469388,"SINATRA"
1,0.999983673469388,"SINATRA"
1,0.999983673469388,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
1,1,"SINATRA"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155019900054814,0.015375675492565,"Limit Shapes"
0.0155840706536717,0.0155693411285164,"Limit Shapes"
0.0167596821133961,0.0191666369013085,"Limit Shapes"
0.0179256933710624,0.0228559936796962,"Limit Shapes"
0.0190895082179065,0.02656203047092,"Limit Shapes"
0.0202489181007445,0.0302886324554189,"Limit Shapes"
0.0213990961205989,0.0340650707495744,"Limit Shapes"
0.0225412035015417,0.0378909035356723,"Limit Shapes"
0.0236677924353881,0.0417861553086089,"Limit Shapes"
0.0247969535370594,0.0456892236524725,"Limit Shapes"
0.025941247867356,0.0494982498921468,"Limit Shapes"
0.0271002852988083,0.0532186603038591,"Limit Shapes"
0.0282549090441338,0.0569858263473149,"Limit Shapes"
0.0294172289008832,0.0606871023813774,"Limit Shapes"
0.0305850764175267,0.0643682863481225,"Limit Shapes"
0.0317588340594497,0.0680094984650843,"Limit Shapes"
0.0329506280309762,0.0715615809945659,"Limit Shapes"
0.0341395019598328,0.0751185225498197,"Limit Shapes"
0.03536336468188,0.078495458371321,"Limit Shapes"
0.036594611517682,0.0818325199528421,"Limit Shapes"
0.0378638501286062,0.0849530938641623,"Limit Shapes"
0.0391135316087794,0.0881877377360816,"Limit Shapes"
0.0403691280110502,0.0913806054926501,"Limit Shapes"
0.0416435028376593,0.0944863605272162,"Limit Shapes"
0.0429591796243418,0.0973552586904178,"Limit Shapes"
0.0442530824352711,0.100350143427224,"Limit Shapes"
0.0455473773251678,0.103339659426157,"Limit Shapes"
0.0468575420620283,0.106243281394845,"Limit Shapes"
0.0481507285492874,0.10923074218569,"Limit Shapes"
0.0494763595865015,0.112047420819281,"Limit Shapes"
0.0508208220140109,0.114766427554527,"Limit Shapes"
0.0521671281531975,0.117475507586915,"Limit Shapes"
0.0535034670755134,0.120246370859872,"Limit Shapes"
0.0548420274378292,0.122995464690031,"Limit Shapes"
0.0561868473513769,0.125696041385877,"Limit Shapes"
0.0575331561390324,0.128413172270251,"Limit Shapes"
0.0589067508154009,0.130961575559933,"Limit Shapes"
0.0602958246813275,0.13343752444708,"Limit Shapes"
0.0616730937671316,0.135983563301859,"Limit Shapes"
0.0630662104089271,0.138430857762349,"Limit Shapes"
