"X1","X2","X3"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
0,0,"Baseline (EN Mean)"
1,1,"Baseline (EN Mean)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
0,0,"Baseline (RR Max)"
1,1,"Baseline (RR Max)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
0,0,"Baseline (RR Mean)"
