"X1","X2"
0.00109315315677286,0.0106514544146367
0.00153175175729707,0.0285136008119695
0.00196939690082456,0.0441346446399393
0.00218966121800518,0.0555935939647121
0.00263116232175794,0.0713092004404359
0.00284998070250192,0.0847110440610923
0.00307220292472414,0.100508056642274
0.00329006784847142,0.116305069223456
0.00329006784847142,0.134261778268543
0.0039499010982724,0.141362049271253
0.00461072824902895,0.155043220818248
0.00483147880090533,0.170447462478196
0.00483147880090533,0.183687553925213
0.00483147880090533,0.192635190270878
0.00527249366996233,0.20136602444852
0.00527249366996233,0.210106621456711
0.00527249366996233,0.223197100261591
0.00592895719423381,0.232318649650734
0.00658783698703808,0.240842444490902
0.204832468034376,0.409413172944998
0.204832468034376,0.418360809290662
0.205053218586252,0.429704580902027
0.20527108351,0.438539740557971
0.205488948433747,0.443142915161146
0.205488948433747,0.45232253655958
0.205931921207845,0.45667241835627
0.206149786131593,0.463403252533913
0.206370536683469,0.465784204914865
0.306375821705032,0.537929673238849
0.306596086022212,0.546565944768738
0.306596086022212,0.555248469767637
0.306815866241992,0.563989066775827
0.307035646461773,0.570602004209549
0.307253987073126,0.579031236401964
0.307253987073126,0.587820142588898
0.307253987073126,0.591947802163366
0.307253987073126,0.598630327162265
0.307694549906702,0.605419233349199
0.308135564775759,0.612080479961665
0.308135564775759,0.614080479961665
0.308135564775759,0.620382052579611
0.308578537549858,0.627122649587802
0.308578537549858,0.631631261543222
0.407273263303407,0.694237434474252
0.407273263303407,0.696459656696474
0.407273263303407,0.700809538493165
0.407493527620588,0.707318150448585
0.407493527620588,0.711573469597521
0.407931648451722,0.713701129171989
0.408152399003598,0.715701129171989
0.408152399003598,0.717828788746458
0.408152399003598,0.724383654170888
0.60528555923738,0.819064505234718
0.60528555923738,0.821192164809186
0.60528555923738,0.823192164809186
0.60528555923738,0.823192164809186
0.60528555923738,0.823192164809186
0.605945902290736,0.823192164809186
0.606604773673746,0.823192164809186
0.606604773673746,0.827795339412361
0.606604773673746,0.830176291793313
0.705271440340413,0.870303951367781
0.705271440340413,0.872684903748734
0.705271440340413,0.872684903748734
0.901528384279476,0.961904761904762
0.90174672489083,0.961904761904762
0.901965065502183,0.961904761904762
0.901965065502183,0.961904761904762
0.901965065502183,0.961904761904762
0.901965065502183,0.964285714285714
0.901965065502183,0.964285714285714
