"X1","X2"
0.000470682045971792,0.0106697550362474
0.00117661418135084,0.0186061507292353
0.00211785579012011,0.0240487458953762
0.00235150064993319,0.0360134553062881
0.00235150064993319,0.0454155783338959
0.0028204499396372,0.0521394283836124
0.00329275828393716,0.0589452964042543
0.00352972510858171,0.0681786791707961
0.00399538852987971,0.0735080700459616
0.0047036002670629,0.0801532503948113
0.00493724512687599,0.089260233739179
0.00540735892645614,0.0985061059724356
0.00564602241094302,0.106485359022406
0.00611718127305829,0.117187043026457
0.00611718127305829,0.125268527081487
0.00635527651115353,0.132014008628699
0.00682699823983566,0.137495191485367
0.00776490219486425,0.141494824222604
0.00799909423233498,0.148197671887893
0.00823662392354638,0.153573826361553
0.00847081596101711,0.156155438620047
0.00870446082083019,0.166804358557275
0.108459176498718,0.256773326529823
0.109162390531398,0.259444266700763
0.109636334826097,0.266275750755793
0.109636334826097,0.27183815518491
0.110106448625677,0.27589798424474
0.110579264506926,0.279967122620757
0.110817927991413,0.28663410175251
0.111056023229508,0.291981798720543
0.11176588218519,0.297505615459134
0.210834025879502,0.380385146355714
0.211544976639555,0.383223310606922
0.211778621499368,0.387144250777862
0.211778621499368,0.391185053962501
0.212012813536839,0.397763189115197
0.212248662593442,0.403057586076261
0.212486757831538,0.403057586076261
0.212486757831538,0.405623375549945
0.212723724656182,0.405623375549945
0.212723724656182,0.410978158984439
0.212960691480827,0.41643978002577
0.21319433634064,0.420512512178212
0.213430185397244,0.42329028995599
0.213662203958729,0.428665908489503
0.214370910881281,0.431270339404436
0.214602929442766,0.435156821601421
0.214602929442766,0.437915573504009
0.215076873737465,0.441988305656451
0.215076873737465,0.443238305656451
0.215315537221952,0.44854813471628
0.216018167467895,0.449863924189964
0.216492680008985,0.452683062565982
0.217199140750047,0.455502200941999
0.217199140750047,0.459543004126638
0.21743278560986,0.460858793600322
0.217905641131818,0.466401636214103
0.217905641131818,0.474429046729118
0.31528051683616,0.553535639387441
0.31528051683616,0.556159096177565
0.31528051683616,0.557528959191263
0.607735042743867,0.75586497636786
0.608202879641151,0.75586497636786
0.608202879641151,0.757253865256749
0.608202879641151,0.759939517744132
0.608202879641151,0.761255307217816
0.608202879641151,0.762625170231515
0.803994004584729,0.883991228070175
0.803994004584729,0.885380116959064
0.803994004584729,0.885380116959064
0.803994004584729,0.886769005847953
0.803994004584729,0.888084795321637
0.803994004584729,0.888084795321637
0.803994004584729,0.888084795321637
0.803994004584729,0.888084795321637
0.803994004584729,0.888084795321637
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
